,Cs,CHs,CH3s,C2Hs,C3H5s,file_name
236,5.0216531281677135e-05,0.00022196730514245644,0.004100043208731918,0.0007832188557834741,0.03713245984878455,CHB107NB.cas
237,0.0004530383637426638,0.0006026466678932252,0.013325059976391884,0.0009112234364145877,0.037130616947472106,CHB56NF.cas
238,9.591553297205735e-05,0.0002489956262490267,0.0011413470354320054,0.00010859776446636715,0.03712944129455309,CHB10NB.cas
239,0.00019746520162833292,0.00021506616663025113,0.0028690970381219927,0.0006559150077869447,0.037119047592355514,CHB96NE.cas
240,0.0004931653472830533,0.0006408620089128902,0.0007004959502818764,0.0010679920325848968,0.037116497410899285,CHB149NF.cas
241,0.0004933773152373533,0.00015480870575679262,0.00013782738520973226,0.0006809195417893932,0.03710250112352753,IRG101~3.cas
242,3.1684801447440236e-05,5.970534369126312e-06,-1.0,0.0006081247860478811,0.03709767725813151,CHB76ND.cas
243,0.00013729322884081796,3.1135125517778306e-05,0.005002115849016775,0.0008820584946676036,0.037095901755961336,CHB107NG.cas
244,8.22343726998298e-05,5.935519754096674e-05,0.013160113187529632,0.00011859798923552489,0.037070655982262224,300NEG1.cas
245,5.33408614398212e-05,0.0001819588803684269,0.0004244680821514635,0.00038026060360607516,0.03706620888284817,CHB101NA.cas
246,0.00015381401864722477,0.00014032941473729466,0.000434774341648847,0.00037892445455511847,0.0370535624944921,CHC31NB.cas
247,0.0005615758005497185,0.0006223271650913631,-1.0,0.0015383360668153045,0.037040005828046674,CHB61ND.cas
248,0.00023299863445025437,0.00048313731302940255,1.6084634140156595e-06,0.0004205306270606002,0.03703894644469585,CHB74NF.cas
249,0.0006773455133917139,0.0005720592497286958,3.388180869379198e-05,0.0005018647040806457,0.037017409613660845,CHB77ND.cas
250,0.0001564034747438825,0.0003433024019390274,0.00023362608871835278,0.00046607077774751815,0.03700868244579425,CHB60NB.cas
251,5.195840779848027e-06,0.00020874429635320269,0.00020286981298944795,0.0006637002374425549,0.03699893854099656,GMO03.cas
252,8.320552717577812e-05,6.411597221145371e-05,5.1833357359143406e-05,0.0006475715735305698,0.036997265091869735,CHB147NB.cas
253,0.0002338745809087328,0.0003768517571085539,1.1921306924733699e-05,0.0007305944468924963,0.0369923502596734,CHB147NF.cas
254,0.00026236664950829436,0.00023262313112404343,0.0010916739699684541,0.0003500886496290434,0.03697970936141104,CHB108NB.cas
255,0.0007730028664383326,0.000851411986204198,0.013988939021874813,0.001124879243544541,0.03697934352094734,CHB49NB.cas
256,0.0008073937057417879,0.0008416634202159656,0.0017719863910325984,0.0014072927915300681,0.036973355801514174,CHC16NB.cas
257,0.00043505120498998906,0.00044027353986386686,2.4674446516215198e-05,0.0006973268210401784,0.0369597317540169,CHB99ND.cas
258,7.406210481164521e-05,0.00018600662267687085,0.000664395327346412,0.00045205638372181056,0.036958032028849175,CHB132NC.cas
259,0.00094078770101369,0.0002837428245072715,0.0025046426604404814,0.0009483250130877252,0.03695464297741324,LOC680N1.cas
260,0.00011995574488210536,0.00019406556235423977,0.00022175878137709049,0.0005723560696857533,0.03693786839649249,CHC11NB.cas
261,0.0009053856846623631,0.0010096878187457747,0.00015595772993037826,0.0008504159940265765,0.03691441255470096,CHC38ND.cas
262,0.00047238509401381634,0.00042187677420812975,6.786736689079476e-05,0.0004554626347044177,0.036911861331844875,CHB145ND.cas
263,0.00017040956207203806,0.00018461968737959467,9.628556615304262e-05,0.0001966161864714877,0.0369029966078358,CHC02NB.cas
264,2.5987292691098673e-06,6.938007223844522e-05,0.01285789493956635,0.0003156736437581742,0.03689127589293406,CHB78NE.cas
265,5.0249712215233444e-05,5.9187727064369255e-05,0.0005339568217568313,0.00048071096153634585,0.03688150806038948,CHB103NA.cas
266,0.00022809308853055654,0.0004034122589366973,0.00034063266839190476,0.00030003401757738857,0.03687114127804847,CHB145NG.cas
267,0.0002639954306236092,0.0003397005315353141,1.8261986239664907e-05,0.00027117330536086115,0.03685943474899034,CHB65ND.cas
268,0.00030019459771502,0.0004212111428056886,0.00010932305101718498,0.0005934888329228727,0.03684733641982518,CHB75ND.cas
269,0.00014272795274905548,0.00026431048647346245,0.0002082639186369306,0.0005560838287230752,0.03683784361474096,CHB120NE.cas
270,0.00035954124489911976,0.00028431791508687354,0.0003710303057733455,1.8009426209886215e-05,0.03683316654489488,CHC18ND.cas
271,0.0008760023245812931,0.00085666304781995,0.004905624918167817,0.0011965557875548427,0.03682193827160063,SOYOILN1.cas
272,0.00029371781510256767,0.0003290123910879572,0.00023500325570324776,0.0005863834457358053,0.03681900828829754,CHC26NB.cas
273,0.0006599644028604246,0.0008161350682094337,0.013615767159922854,0.0006563750187424944,0.03680474593997474,CHB145NA.cas
274,0.00061174136612685,0.0005390833605769529,0.0006593825593288472,0.0004583711812458091,0.03679519848459023,CHB70NB.cas
275,0.0001249523626061233,4.799603017069387e-05,0.00019250184168662088,3.801789546287182e-05,0.036784903083280085,CHC19NB.cas
276,0.00024881235387219647,0.0003984741442959461,0.0001977728971525039,0.0005613062014901971,0.03677501868297384,CHB14NB.cas
277,0.0005777144496725839,0.0005780661643282059,0.013501758681943699,0.0009244383384547916,0.03675828883068988,CHB21NC.cas
278,0.0005702882043525648,0.0005483511119930284,0.0005293902916800874,0.002078971599434709,0.03675169654342625,CHA110NB.cas
279,0.0005596316190761286,0.0006473161438531605,-1.0,0.0006503660046384141,0.036713789020851095,PEOB04.cas
280,0.00046840631532063526,0.0004744204257800533,0.0002901201496037231,0.0006308234343066488,0.036709322096335484,CHB91NF.cas
281,0.0003878432498360951,0.0005760870084490222,0.00026055913691180876,0.0008439013175340904,0.036706239853600664,CHB70ND.cas
282,3.5004059959931055e-05,0.00013786395815706953,0.004738911967335113,0.00019252161266791745,0.03669531526166736,CHB74ND.cas
283,0.0002210954234023177,0.000303514431026386,0.00025123894936029956,0.0004075021337008877,0.03669289543002918,CHB65NB.cas
284,0.0004479856260104498,0.0004343540796138967,0.00025439534794280405,0.0006250898369550839,0.03668638932253998,CHB90NB.cas
285,0.00023512079652476814,0.0002790647568051696,-1.0,0.00024335956083731958,0.036684927333169526,CHB107NF.cas
286,4.753054381545496e-05,3.009886996707678e-05,0.000708666145259329,0.00022716685669266212,0.03667710433705906,CHB83NB.cas
287,0.0011633373164574579,0.0003771974073352169,0.013879797723722831,0.0011148097113675703,0.03666384917077181,0317403.cas
288,0.00038987477901208933,0.00024998944074994256,0.0002635078718231654,0.0003699183768048897,0.03665882015263122,CHC11ND.cas
289,0.0003510934678221389,0.00035976662193171194,0.0003426993074615581,0.0005640160962450125,0.03665804563112829,DMP102.cas
290,0.00015685611669802313,0.00022340334893478087,0.012824502074147759,0.00021409116596871058,0.03665083367910427,CHB143ND.cas
291,0.00014087108343119326,0.0003139338894264654,0.01315642069549483,0.00025705733098746464,0.03664847300056806,CHB77NA.cas
292,0.0007848481865266876,0.0008760057049137515,0.014298395655140794,0.0006700585480814425,0.03664703976505734,OLAMIDN1.cas
293,0.0005001510008675325,0.00047521498669489404,2.2476384566871843e-05,0.0002511405603655703,0.036626799700655965,CHC36ND.cas
294,0.000807699523937444,0.0010022716251363306,0.0012246945409781773,0.0009621218185955627,0.0366262190703992,CHB45NA.cas
295,0.00043532255736700165,0.0007527824239161873,-1.0,0.0007832724640657318,0.0366083695960171,FC724_02.cas
296,0.00014461048967362444,0.00020273792399017054,0.013103866899117023,0.00018267327729404315,0.03660349024804077,CHB65NF.cas
297,0.00013836292619728852,3.5415712677178135e-05,0.012597636264793266,0.0001214063959231737,0.036570979584332974,CHB78NA.cas
298,3.780570333944411e-05,2.6445749318426692e-05,0.0003672596896837632,0.00032278178314371075,0.03656166826736751,CHC18NF.cas
299,0.00047825891522634834,0.00011825929734676777,9.654742134301841e-05,0.000420582147746984,0.036511070115494704,ZDOL_01.cas
300,2.0108018750519818e-05,6.259738699831985e-05,0.0005507965402049564,8.537514043283068e-05,0.03649970698049998,CHB08NB.cas
301,0.00022193594297981178,0.0002915133946945758,-1.0,0.00043403218347037864,0.03649140214820079,CHB12NA.cas
302,0.0007865348463784727,0.0009308220136645673,0.0009956056885833675,0.0003336151247239627,0.036473793475821026,TCP02.cas
303,0.00017693117433736916,0.0003075768903961773,0.00030512883067679297,0.0005927436552859433,0.03647195818338389,CHB148NB.cas
304,0.00021021908455765015,0.0002472267354640678,0.00018207277043380543,0.0006612813151072316,0.036469190127618845,CHB108NC.cas
305,0.00031735261721976826,0.000498943803792784,2.9266030953323252e-05,0.0007236749468653159,0.03645658453346101,PNODMA08.cas
306,0.0003253878868996196,0.0005569862699221773,-1.0,0.0009837285759495273,0.036454272717286074,POM01.cas
307,9.577115161185645e-05,0.0001567998365405998,5.2173168077374044e-05,0.0005826619519346821,0.03643641734687719,CHB13NB.cas
308,0.0003097943969940786,0.00037557208516680873,-1.0,0.0004642727329056129,0.036434666065794374,TEDLAR03.cas
309,0.00011291865340723461,0.00011010903305397335,0.004742409910047485,0.00030459858349018987,0.03643163058417542,CHB152ND.cas
310,0.00018125182570649656,0.0002865387802017949,-1.0,0.0005312732165911882,0.036394981402025905,PVCM02.cas
311,0.00020203119392014912,0.00010570910573370895,0.00012184200941156575,0.0002816825928633193,0.03638760513540262,CHB80NB.cas
312,4.340416789894164e-05,0.0002332188257057055,0.00032449218529073676,0.00046547621253623106,0.03637883386605978,CHB33NB.cas
313,0.0004085224858627612,0.0003634962219525306,0.004097456002829958,0.0010444962506959143,0.03630757372398108,CASTORN1.cas
314,0.0007261533723532665,0.00037721004884616605,0.0016163068456620522,0.0005154920943866159,0.0363016217098604,MICRO04.cas
315,8.820785115659646e-05,0.00014896644519168944,0.0003087674916883998,0.00013697673624335494,0.03628570161363598,CHB63NB.cas
316,6.794879306504242e-05,7.781215837532329e-05,0.00048698030511751256,2.6866338643571908e-05,0.036277042297790274,CHB146NB.cas
317,0.0001977865955549163,0.00046474766171122894,0.00023444754318902028,0.00012267550931710502,0.03627628653655535,CHB84NB.cas
318,0.0004533636917471995,0.0005382133480953399,0.00022874420668372863,0.0006894563812380738,0.036275604962739294,CHC01NC.cas
319,0.00025732158289137885,0.00017962055981080027,0.01101648911445885,0.00037359642805867566,0.03626541790801241,TBA002.cas
320,0.0001600564306247776,4.069052198296674e-05,0.004271906927257874,8.936720178098767e-05,0.036264796383221665,CHC20ND.cas
321,0.0004604935869636506,0.0004656454317544245,0.0015975187475625319,0.0006588698948171157,0.03623495522786868,APE4NEG1.cas
322,0.0006350203805904897,0.0008011865676795793,0.011809869231075965,0.0005637630515700209,0.03620742457995618,FC725_02.cas
323,0.0002521456730004701,0.0001547871457159289,0.0019209855413340193,0.0003509468748674749,0.03616603955606479,CHB82NA.cas
324,0.00083678001137244,0.0010116086848732664,0.004600924084023461,0.0004787493610542981,0.03616334877352756,BIOSPANN.cas
325,0.00012366141931252628,0.0001836842724003418,0.01300708640788173,0.0004391557005227753,0.036162164730306756,CHB90ND.cas
326,0.00039721508574430686,0.0004662229913634519,0.0001324906316515495,0.0006452616238625808,0.03616213492465903,CHB33ND.cas
327,0.0010659815719282761,0.0004336529592219307,0.004875429284462385,0.0012318120241729957,0.03616038851205161,CHC27NF.cas
328,0.00015514964477247872,0.00044474279072836964,0.0127218325385563,0.00046889856763954185,0.036151237957703586,FC100_02.cas
329,0.0002077875852268818,0.0003982820350465488,5.0435000421344967e-05,0.000575325968931395,0.03613905731072009,PVOH-MF2.cas
330,0.00040747610977120985,0.0005023983614442784,0.013324903967811608,0.0006734453282106756,0.03606455643776485,CHB57ND.cas
331,0.0005176878029935494,0.0005522782345543931,0.004953877608713242,0.0007926853299089487,0.03605943999067307,CHB133ND.cas
332,8.354657694376044e-05,0.00012172254802322868,0.0034154126268362006,0.000516333099774613,0.03604518513220256,LINSEDN1.cas
333,0.00021774056724765956,0.00031307253381207545,0.0006937346816311418,0.000517477318275894,0.03603455638536701,CHB04NH.cas
334,0.00047884459527303136,0.00042275239714939516,0.005545376638114163,0.00035385729754722206,0.03598336843516137,CHB137NE.cas
335,0.0007331231292386775,0.001070775653325029,0.0019058229924109327,0.0009137283647042693,0.03595979711663233,CASTE02.cas
336,0.00037858196104423314,0.0004626595980550263,0.013240613249271505,0.00045703781647432606,0.03594143798724758,CHB50NF.cas
337,0.00048250019163731395,0.000898791508506136,0.004027549482428228,0.0008922155041197755,0.03593188956514837,VICTAN1.cas
338,0.00010695209435596098,0.0002613963135260633,0.0005824249134391835,0.000859848917770023,0.035885290941841674,N100BA1.cas
339,0.00024614250868992826,0.00023393039546171224,0.0001873276484172237,5.660999016043888e-05,0.03588386537413868,CHB110ND.cas
340,0.0007288905971361004,0.0008392122520106682,-1.0,0.0009199943057716098,0.035851761759147394,LIB116.cas
341,0.0019793279001305564,0.001956595449961185,0.0029374331467053594,0.0011650979833497388,0.0358059866025755,SLS002.cas
342,0.0006633987507989048,0.0004855509036687522,0.005605010498324958,0.0007214227760066194,0.03579224775576506,CHB103ND.cas
343,0.00021411698987350292,0.00020603548363773427,-1.0,0.0001272068274786875,0.035784436652072316,PES01.cas
344,0.00011042982062114959,0.00039050314777000494,7.914891350147002e-05,0.0007542508227871281,0.03577791509820827,DBP02.cas
345,0.00012708027381158615,0.00021411010389371654,0.0038326604132112863,0.000507437702243152,0.03576701158636553,LIQUIN1.cas
346,0.00023937745710256308,0.0005558371798368711,0.012596074214728858,0.000557288206632478,0.035762107656154285,FC99_02.cas
347,0.0005142525202810333,0.0002634900455920075,0.014749171889626211,0.000465745844383747,0.035750405335505775,NANO22.cas
348,0.00039725222418773853,0.0005425508119270006,0.0007360095859620941,0.00032522985268101934,0.035737921794535055,CHB44ND.cas
349,0.0001082938506478115,0.00012060481020270686,0.013087256878803188,8.108593399214215e-05,0.03569638330696279,CHB120NA.cas
350,0.000539555254134072,0.0016935356050939987,0.01788926227128762,0.003449763477778589,0.035678301831772785,NANO31.cas
351,0.00013365776392504358,4.970979492213701e-05,0.012661094869571343,0.00028193668910247993,0.0356554836011469,CHB105NC.cas
352,0.00033576729698836516,0.0002547321439614336,0.0021008244617437555,0.000151796747275057,0.03565234148125995,BRULIN02.cas
353,0.001085092993319492,0.0004277851436054192,0.002679766672784467,0.0007016658068152992,0.03559533071736354,TCP04.cas
354,0.0002487987466306407,0.00019598216116634148,5.910524083496682e-05,5.114579169784861e-05,0.035589251613352246,CHB73NC.cas
355,5.641973093695185e-05,0.0001371857604599569,-1.0,1.951392352594894e-05,0.035554230401714904,AM300104.cas
356,0.00019964601147037797,0.0005024078894013684,0.0007371828954383375,0.00031708375558636703,0.035468629621803416,SLS04.cas
357,0.00047119065520639936,0.0005602378688056575,0.00018520504990782172,0.00038923487971231907,0.035440548148592654,CHB101NE.cas
358,0.00019339801298556836,2.774242108394276e-05,0.0009044585740607403,0.0014326222845220116,0.035401186100074256,CHB17ND.cas
359,0.00043384761597486943,0.0003587727487328607,-1.0,4.191724822888432e-05,0.03537389456656115,AM3K02.cas
360,0.0007127245934750448,0.0008483312659013365,0.005234942855516067,0.0007621290739976416,0.03531179779072602,CHC38NA.cas
361,0.0003622500863205147,0.00019579042902684307,0.0025489806817535765,0.0011673507848364295,0.03527695723202129,N100HA1.cas
362,1.4442842935835642e-05,0.00022954595196189587,0.003969927727556666,0.0002262469441198789,0.035254900028959923,25-OCT14.cas
363,0.00015021416191096648,0.0005520257583508936,0.0005785051504076932,0.0011638270358496072,0.03504719062374306,FC430_02.cas
364,0.0011473969010573626,0.0011896617955073907,0.013226186362320647,0.0010741623049277393,0.03498590710147198,052096~2.cas
365,0.0004998492225389839,0.00043060493978686054,0.0003397218232006338,0.00028601892561752607,0.03495741153277976,CHC37ND.cas
366,0.00025370439963268154,0.00016826821676296788,0.012899782794846715,0.0008441086670920583,0.034957256756193544,CHB105NF.cas
367,0.0008362927939185028,0.0009803425086296613,0.013999487013649059,0.0005067250647243782,0.03488892435954938,STAMIDN1.cas
368,0.0004579950765659646,0.0005899044286046262,0.003358066228363654,0.0002828511053536431,0.03460532819652684,PLMA_03.cas
369,0.011190150042708069,0.005038758744710492,0.006317037061341679,0.007249629918565148,0.03456968391484594,0610201.cas
370,0.0004889086814383603,0.0006054994798905255,0.013219720315925443,0.0008760719038818365,0.03456816999032242,LIB120.cas
371,6.417119371171509e-05,0.0007855141838781776,0.012896494745030296,0.0011504595565376974,0.03445262692465434,LOC380N1.cas
372,0.00021018942896944282,0.0006412532087924916,-1.0,0.000310556518616778,0.034409932273810284,FC80702.cas
373,0.0069658138494315125,0.004623981777957198,-1.0,0.009722165397739957,0.03435816439303352,051095~2.cas
374,0.0006477950591996517,0.0006000620461392714,0.0006975683911036867,0.00044364823589759794,0.033930247348486375,CHA152NC.cas
375,0.000660427810821318,0.0010052637794863983,0.0029330163443432866,0.0017946198598046692,0.033907017245191184,NA2CO31.cas
376,0.007446983563170306,0.005650647929911656,0.00451088692601509,0.0018572567427170839,0.03383112692434054,021395~1.cas
377,0.00019208078628807357,0.00016376461952560817,0.0022018154420742064,0.00011796973050692827,0.03381087746426914,CHB121NC.cas
378,0.001103487688672189,0.0012126920350752357,0.013571717220809631,6.945156148319143e-05,0.0335613370098784,GLASDSKN.cas
379,0.0016324469829953614,0.0018212411601759015,0.013945811752014592,0.0034476456234173725,0.03353162836884138,CA105NF1.cas
380,0.00020566505011387903,0.0008235058124519412,-1.0,0.0014645862580771052,0.03321087905497677,FC72402.cas
381,0.005062748882210144,0.006519601920677687,0.019770305715665515,0.005670547568339401,0.03319918389077259,112294~1.cas
382,0.000738100956738208,0.0015887511363672502,0.01306538014988945,0.002254638076347959,0.03310443290235554,NA2SO41.cas
383,0.0008608720937548497,0.0007924707531081765,0.0009964909528701327,0.0007585544023633872,0.03263439607777485,NA2SO32.cas
384,0.008385207920040827,0.0017622562189778535,0.004567549094614876,0.002695250334419086,0.03251989170356495,0524415.cas
385,0.00198435344619341,0.0014732425221311019,0.020489713269324028,0.004561163693985293,0.032511284611210556,0901407.cas
386,5.185567729881768e-05,0.00010428002019580163,0.00020527392407032607,0.00013046695640639427,0.03207425820654919,NANO21.cas
387,0.0008233120280642936,0.0009046293830223817,0.0007336995094640031,6.948148963914491e-05,0.03104319267665545,LAURAC02.cas
388,0.0051149266275771765,0.003769523451039092,0.01737560245172709,0.006850839119145746,0.03054979611347619,030695~6.cas
389,0.0025170590113354763,0.0068639044747182965,0.005586752431886666,0.0007791835949504389,0.03054459594513048,050595~4.cas
390,0.0018334730340079375,0.0004710840900372659,0.009782616457567173,0.009943888082450059,0.029907205839712958,10019601.cas
391,0.007636679129932489,0.0062740340706834985,0.022235418092641623,0.0017820104944981097,0.029771068393053213,1121105.cas
392,0.004649249532974409,0.006196005605618282,0.015657670788934652,0.004183087604573643,0.029691351445300995,050895~5.cas
393,0.003801910448173018,0.002433053223713344,0.011501110944632131,0.008117539406182317,0.029544903346611306,0608414.cas
394,0.025689875575654497,0.025657995244944942,0.022201633975651447,0.04392950379484972,0.029280350060858495,090293~4.cas
395,0.0011366714621239282,0.0012976375724118583,0.005651462084450998,0.0034172680483521845,0.029222409780700787,0317402.cas
396,0.0013051546437612416,0.0010417418096153597,0.014904968593228318,0.003000748565344935,0.027394377023114203,CA105NC1.cas
397,0.00020624394804968915,0.000619519614184938,0.01285415860705541,0.0012229055371086872,0.02686025895295785,PEI03.cas
398,0.0015815502182441321,0.0022658236420234346,0.011997460274416838,0.0013129986774877977,0.02661078511446391,NA2SO42.cas
399,0.0004827734170085307,0.000576066769291117,-1.0,0.0008485652266863042,0.026499016672232756,PEI01.cas
400,0.008769427655863637,0.00649786942739361,-1.0,0.0027534321852940025,0.026433566230892325,0706402.cas
401,0.0007823164446492115,0.0011230107745614504,0.0035600837386446926,0.0020871706367557863,0.0262503890574024,CHB66ND.cas
402,0.005562424226448925,0.004764298552325741,0.00647505536559656,0.006286899940711521,0.02618573399604429,050595~5.cas
403,0.00014013853927430375,1.5945244184578655e-05,0.0012431055300670124,0.0001270038470408963,0.02616821065217323,CHB106NE.cas
404,8.873594754454928e-05,0.0001543305384394955,0.012823391786385585,0.0006533563341939441,0.02586247442113887,CA125ND1.cas
405,0.005306204723828145,0.0014931721166870915,0.005724419392555191,0.004744523643790188,0.02545445949758829,0910204.cas
406,0.003910535390637904,0.0042931233377849765,0.00931858225929183,0.012230603626377956,0.023795054150937744,050895~2.cas
407,0.004732044390678425,0.0018317118734039184,0.010984011199198562,0.0063680014951970065,0.023585779278903374,0909402.cas
408,0.011476624790093481,0.004397404577822783,0.008090098142407243,-1.0,0.022197476447125553,0909405.cas
409,0.01618329962100873,0.02208636892887128,0.006329430267152603,0.04613566699709537,0.022076216962766182,0802103.cas
410,0.004652945397131347,0.0038856433512677313,0.020408356191001786,0.0010826577194187337,0.022074589874996775,0407210.cas
411,0.006865982581643948,0.0034894113650327796,-1.0,0.017018150956996436,0.021553904582354733,0825307.cas
412,-1.0,-1.0,-1.0,0.006303550233884181,0.021480814160192097,1230211.cas
413,0.024871382698796296,0.012427210108130637,0.004105765432401043,-1.0,0.02029587403480093,1229201.cas
414,0.004105522749078716,0.00676525632594327,0.010168451214886076,0.0007345510598462113,0.019152046691601754,050895~1.cas
415,0.01565783584246283,0.008447737274966727,0.010953669390692866,0.005358746587027952,0.01876249461736279,090293~1.cas
416,0.00068031468187435,0.0006307186788969688,0.00023319997601234377,0.0009926165402731613,0.018454804736094843,CHA148ND.cas
417,5.8169333261304246e-05,0.0006988066334159271,-1.0,0.00013866989730360046,0.016677134654727865,CHA147ND.cas
418,0.003885472406610191,0.008548876175469289,0.007544019855172834,0.00607808152535938,0.01635206592455063,PPGSP1.cas
419,0.006277583336993686,0.00048304236153917657,0.005900439953443026,0.0016237723765080148,0.015828526446092894,050595~3.cas
420,0.0038399283460144318,0.008677827502664215,0.006219927069599507,0.008521511778521784,0.015731764801365955,021395~2.cas
421,0.0002465076850981518,0.001502194187702699,0.0072830508150971696,0.006156143041287976,0.014817142126034355,10019604.cas
422,0.0047815274965579135,0.004447107065619349,0.00043136489004425016,0.01800424131520373,0.014592509968878176,CHB91PD.cas
423,0.0011334661256867662,0.00019017510018848327,-1.0,0.0007633041837387111,0.014186183930554819,0214407.cas
424,0.009681514841005878,0.00826151404537967,0.0017986491766261992,0.02972822571345901,0.014155048603868181,1121103.cas
425,0.00012065273541672639,0.0025904576434463422,0.009998888972871711,0.027241519208349274,0.014141008426818757,0526401.cas
426,0.006318320965952751,0.008733473246371304,0.005352654693039582,0.005198963875649554,0.013973362715809401,0520202.cas
427,0.015054087154515727,0.007671431725928102,0.0018120329475692643,0.016717854760400996,0.01396073022411315,1121101.cas
428,0.01600710213180534,0.016920639990619435,0.0018091752166853325,0.023386600317429895,0.012830040339551374,1116220.cas
429,0.00031435321480088874,0.0025526762489995747,0.0021439385104642383,0.02311113475639104,0.01254841410337093,0202311.cas
430,0.004964701324107423,0.010284577192512856,0.006932497349964706,0.04974189323534617,0.012491356739239734,021395~3.cas
431,0.005742644518965889,0.004325898072554679,0.009485500126755753,0.007077584690733829,0.012469956609251653,030695~5.cas
432,0.0026513055522805473,0.00040152863945763784,0.009774748945865497,0.0038137869237004907,0.01235455222164461,021395~5.cas
433,0.009513202853966618,0.00754470350931058,0.0012964501856256305,0.012317647919616093,0.012138228068323542,1121110.cas
434,0.0005637406800680367,0.0008615832926359701,0.0009395089664980816,0.001311622472403684,0.011841727637289523,FC80701.cas
435,0.01864254307083968,0.010031496429800058,0.004554505382929008,0.023810609716736764,0.011794711230670885,0119301.cas
436,0.0014427548785942435,0.011958495137479375,0.005502671809892945,0.0075303986135111245,0.011648556909996444,1209204.cas
437,0.00568352150972018,0.004908923408544652,0.004750430272460804,0.00830463137400983,0.011228227421455017,SORMOP1.cas
438,0.022333018172547625,0.016569462966652182,0.0014411415363113633,0.01123065269511514,0.010946243764436758,0524408.cas
439,2.683945115400377e-05,0.00032193212260978044,0.000637857123953367,0.0009631494393076423,0.010800984441225125,FC99_01.cas
440,0.005426617166239822,0.000986404844368849,0.0035149878529097123,6.410389123701066e-05,0.010756863875116096,0901408.cas
441,0.008285397298759989,0.010712125703824071,0.0013943828987947882,0.01974502589466809,0.010742139068085521,0106301.cas
442,0.01685181294589988,0.013457039108390134,0.003920939862984696,0.022798083456386564,0.010527693670205451,1113108.cas
443,0.011786506946403819,0.008516465882966173,0.00379755406586213,0.015391692288993397,0.010292334360215705,0526208.cas
444,0.01016172358647438,0.014631204864947733,0.005224098149795964,0.006054638751674446,0.010071415776259585,0819102.cas
445,0.0016939456442859324,0.006282096594047104,0.004787210394976427,0.018920258469677265,0.01002738049994889,121593~1.cas
446,-1.0,-1.0,-1.0,-1.0,0.009657120924416063,PEI02.cas
447,0.0037975733456008243,0.009245660842603698,0.009025240093595954,0.012249325660640409,0.009530036895348815,050595~2.cas
448,0.0020529995371365573,0.001084638167666796,0.001846165485165585,-1.0,0.009169932720141105,0425404.cas
449,0.0025885140716290778,0.00046335429621890967,0.009482381891725566,0.007184126048002781,0.008260937075924346,031795~2.cas
450,0.0045611720118614585,0.0075190589434814825,0.003181498302247121,0.017252367055334616,0.007916218510203521,1121102.cas
451,0.01743646244703534,0.014455671273141846,0.003998247828134183,0.014267232054695711,0.0078061342375264076,0617214.cas
452,0.01813526148304412,0.012551048751022975,0.002241699468664038,0.020332003882959526,0.007346404486732183,1129310.cas
453,0.003671574168912173,0.004870326487370846,0.002444317165025467,0.005933264789558024,0.007039238617466026,0608413.cas
454,0.002340864673328724,0.006320781065483061,0.00741641098708179,0.009131632464917772,0.00653454138023335,050895~3.cas
455,0.03327318989309269,0.01984430486904465,0.0004664084429553128,0.006001138802176342,0.0064417423344806934,0823307.cas
456,0.001219024610966457,0.0004000660584644322,0.0022259235070656302,0.000494535511290195,0.00632833853700987,0317401.cas
457,-1.0,-1.0,-1.0,0.002650883130257853,0.006283534304827754,1104318.cas
458,0.010248558075264924,0.011628965609460806,0.0024862453468745827,0.023770971078743486,0.006228235101609414,0116511.cas
459,0.011953039833763057,0.009898256074780676,0.0021312347304771606,0.020143788723938627,0.0059651360856918245,1025106.cas
460,0.007847982016878419,0.009407792465161435,0.003416636063843015,0.031858546318819236,0.005685404744909306,1113206.cas
461,0.01869345721915394,0.02632074699949527,0.005796190753274644,0.01625074698685225,0.0056396794400299655,0524416.cas
462,0.022375596980051426,0.018834305732500667,5.786052530432073e-05,0.028078372020807763,0.005574205362599116,0417207.cas
463,0.009012083342435417,0.004897167874155173,0.0033949411705691546,0.04516022986872059,0.005385755714875984,1006306.cas
464,0.018824232047601086,0.015181506378958431,0.005792945229215363,0.031620332092561654,0.005253779391487967,0922206.cas
465,0.024626547402551324,0.00853324603025385,0.003649613725368539,0.03469195503603473,0.005221323225867991,1230212.cas
466,0.02427934354261474,0.0069069293686450095,0.005789678284449096,-1.0,0.005190820463887746,1230201.cas
467,0.0005418807632509015,0.0026028927671415403,0.002799016208502536,0.0015568762909126121,0.005020085361294946,LIB108.cas
468,-1.0,0.0009032054986306548,0.0007016593694437745,-1.0,0.0047185573124579605,CHA152PA.cas
469,0.0015965272441036404,0.0004829298375721436,0.0021149736709542566,0.0009382601606411356,0.004705806924150124,012795~1.cas
470,-1.0,-1.0,-1.0,0.006204125891748902,0.004626155030386769,0214412.cas
471,0.0013736004245039624,0.004665031831212474,0.0031473329513822534,0.018157592216397234,0.004367151801012881,0909401.cas
472,0.00029650307194906134,0.0031427592512507374,0.00219912271464473,0.0008311386792989595,0.004086024386182885,LIB107.cas
473,0.000623233199082307,0.0007032705395815242,0.0008874353760273124,0.004032137289570414,0.003903745598030639,CHC16PA.cas
474,0.017540810084945235,0.014801427605819484,0.008147860871464019,0.000959756490225061,0.003756663547605399,0524405.cas
475,0.009692283680507785,0.008639975336121708,0.007313054369729954,0.011226110847339044,0.003744733116036514,030895~1.cas
