,num_below,peaks_below,file_name
811,110,"[246.56445234 241.5654584  282.52935818 200.5069623  234.58569677
 281.54792245 237.60105957 206.53409374 167.50361654 174.51261179
 175.53458349 151.51824045 184.55183625 126.50675525 182.55465532
 203.57762287 247.60853019 134.5157579  262.72834385 181.55874019
 121.51549941 177.56026116  67.54420869 112.52387725 107.52528293
 137.52686071 147.53901412 180.57400007 128.53218623 208.61016455
  97.54241908 144.55852816 264.6472922  135.5564787  119.55444809
 109.55701941 254.65469742 221.67239714 257.75347826 123.55786608
 127.55983452 191.61856946 201.63469166 153.59090896 176.61562829
 145.58851909 163.60733379 166.61252492 172.62524523 129.59086598
 215.69414553 294.69535823 162.62409727 269.70074413 105.60527661
  95.61044224  57.64215536  93.61960693 164.64523677 155.64358743
 177.6680344  147.64058014 143.64018489 239.78416308 127.6421773
  92.64651148 121.64544922  73.66534875  97.65016886 157.67785277
 132.66080594 220.7564377   57.69423991 175.70379202 142.67325065
 167.69708605 198.74645702 210.7831873  128.68893214 205.76128118
  91.7018326  174.74434149 218.80408691 122.71071126 132.71448056
 134.71558791 146.72672551 150.73348679 148.73293301  81.73159201
 115.71986627  79.74003601 221.85084478 130.73860558 193.80526578
 183.80342487 257.95349575 154.78114453 172.80040517 108.7689884
 129.76862234 188.8250997  210.86861573 167.80724346 121.78882656
 112.79501251 119.7947609  159.82267166 109.8013253  106.80488527]",PMMA01.cas
812,0,[],PMMA_01.cas
813,128,"[250.51960838 237.56084765 236.56341926 261.63282638 247.52084206
 277.53143861  41.50729924 189.524708   231.60965621 253.57232237
  56.51301645 283.58140399 227.59179672 172.53015488  77.51172831
  41.55627227 121.50307943  68.52599683  97.5102709   58.54181878
 120.51314954 242.67170556  59.54186429 103.51538235  69.53724041
  67.53825664  80.53078789  96.52054548 135.52035803 306.62143588
 141.53243292 125.53472831 106.53793465  56.56878726 206.60988695
  68.56045232 138.54435721 229.63840412  92.54559251 224.63965574
 119.54220957 253.64223948 265.64228365 231.68102193  73.56652632
 301.64656443 215.64765385 144.56045428  94.55583677  81.56354453
 245.65297525 198.62215524 154.58487582 109.56766397 150.5851334
 221.68311775 111.57070778 223.67212586 123.57536017 186.62956673
 143.58546876 153.5969545   86.58747742 219.67899564 261.79476913
 236.72907628  95.58834036 141.59264284  70.60990669  88.59421986
  58.62307903  65.62042756 128.60108117 106.60208181 108.60326107
  91.60617212  82.62211566  55.64358378 136.62745353 204.69889465
 147.64467314 221.74929888 105.63805915  97.64026926 130.64400838
 110.64331484  88.64617027 129.64501334 138.64966904 209.73379887
  58.68145389 108.65488452 172.68848028  70.67821818  77.67340641
  86.66702219  95.67335034 201.74237861 120.68439954  94.69133823
  57.72241851  68.71684646 197.75850253  39.76061356 203.77169394
  71.72408649 116.7051189  207.79037443  98.72713668 193.78414923
 106.72886912  67.7513501  100.7333348  253.83065977 195.79849658
 220.83624034  65.76325725 181.79402412 164.77659941 112.75433352
 191.81162704 198.82946869 166.79803488  69.79031727  39.83020224
  41.82707784  70.80428402  80.79962141]",PMMA_03.cas
814,8,"[269.55422728 183.52387745 143.53908679  85.54682276 183.60828063
  85.61965837  85.73522593  71.77330134]",PNBMA_01.cas
815,127,"[258.52199292 251.55673951 256.58264546 231.52857472 215.51006271
 217.52120842 224.52698178 254.53704735 191.50123153 193.52797976
 227.57215365  52.51588981 264.57611168 238.62950222 152.50343964
 106.50174395 145.51682953  53.54304052  41.56375764  82.52108444
  91.51269637 243.60858567  85.5199295   80.52739832  79.53028133
  81.52747135 131.51894087 148.53345152 158.54259224 138.52814659
 123.52498338 166.55552496 120.52750993  73.54712193 116.53185284
 109.5415612  111.54387151 216.64549072 135.55059774 204.62585275
 157.57902218 124.56226177 237.70791513  99.56328439 134.56746907
 175.61600424 205.6496157  103.58042402 188.63499958 100.5839844
 158.60563027  77.59946431 148.60097365 220.68548374  69.612527
 150.60942932  66.61689038  67.61607133 137.59683776  79.60886248
  83.60423314 143.60356214 113.59665333 114.59897697  93.6029853
 258.79984548  81.61277685  96.6059602   68.62575969 194.66857276
 132.6106087   94.61176045  70.63103149  54.6445798   95.61200597
  97.61299835 129.61137735 231.74855175 136.62863779 121.62899177
 319.72589789 178.67329785 133.63322949 105.63296656 119.64183554
 210.74488692  56.6816323   99.65226263 127.65438313 135.658461
  80.67858015  69.69134267  58.70650377  83.68637865 116.6785348
  84.69248524 111.68495572 123.686033   147.69944133 107.69350591
 129.70529115  81.71712786 127.70799954  94.7251927   91.72540395
 195.78636602  77.73956963  79.74253583 200.79931169 218.83106982
  68.76037254 123.74293028  93.7453072  183.80395256 105.76410563
  97.76605368 144.77906466 231.90691205 191.83038705 185.82573373
 121.77585997  69.80359077 205.85391851  39.84314972  81.80140568
 119.79012826  95.80134141]",PNBMA_02.cas
816,4,[ 86.65903737  85.6688781  101.67412834  99.75844819],PNHMA_02.cas
817,93,"[215.51974155 173.52553417 176.53343391 136.50025178 125.50436241
 171.53972687  85.5241191   67.54043484 168.55030666 140.52440261
 139.52278351 195.59139155 137.53350364 153.56041177 156.56584032
 190.61601969 142.56584861 112.5616577  143.5680707  144.5742436
 114.56709601 115.56881668 189.62740686 145.58316064 204.64535024
  77.58908399  66.59957873 128.5795253  123.58759451  80.60141054
 120.59083691 180.636582   141.59807654 130.59652776 160.61895517
  41.65874595 202.67397043 195.66659063 111.6129751  109.61439772
 131.61593399 156.64171763 132.62536545 121.62511072  56.65988925
 117.62901377 143.64103797 113.6359922  163.66658034 175.68845059
  99.65991416 177.70015454 161.6859801  152.68278721 176.70870431
 160.69307673  56.70213105  58.70126843 164.701708    95.67692746
  96.68366471  97.68633987 119.68396752  94.68877048 107.68760257
  92.69900708 204.77341647 225.83018391 159.73199635 121.72148512
  80.73476449  93.72494476  82.73878137 142.734751   147.74064407
  68.75521339 143.74079738 105.73908202 140.74385739  84.74968826
 160.769503   138.75137877  83.75685924  79.76719183 106.76012981
 205.83423704 131.7646626  128.77559087 134.77870242  84.78794408
 177.82410753  91.78960114  68.82052689]",PNHMA_05.cas
818,10,"[ 41.60915555  56.61200055  82.59323362  41.6398029   68.63752747
  67.71450429  69.71902622 109.70999978  95.77003611  55.80521742]",PNODMA05.cas
819,0,[],PNODMA08.cas
820,3,[93.5004205  93.62804484 93.69624482],PNPHMA01.cas
821,78,"[163.51360663  68.51464676 152.51285032 158.52153485 144.51030233
 213.60226086 155.52649012 122.51048601 142.51638874 136.51349073
 120.51855001 128.52674586 190.58928711 188.59859007  66.56814932
 129.55087858 177.59476677 159.57751647  77.57488338 195.62600039
 119.56467986  79.57939814 187.62197078 160.60355489 174.61788632
 189.63996066 117.58326104 134.58821063 108.5886751  158.61844713
 161.62362116 121.60295443 170.63667456 115.60382933 137.60912975
  56.6403617   96.61107542 106.6176224  107.62111323 177.66121848
 227.73308378  94.64560839 117.64307936 120.65005559 213.74781174
  95.65477261 134.66617163 143.67098723 160.69047721 133.67330764
 149.69054696  80.69538285 106.68551345 128.6958842   93.70171218
 105.70041622  68.7261279  157.72495706  82.71757191 122.71181571
  79.72885492 119.71786797  96.72706835  91.73769571  95.74509947
 129.74646182 109.754442    92.7604762  172.79527249 116.76317035
 157.78451858  94.77515672 134.77969701 124.78149551  77.79664155
 121.78575689 123.78794308 153.81559371]",PNPHMA02.cas
822,5,[ 85.54607577  85.61747131 106.76801002 241.9523338  240.95277279],PNPMA_12.cas
823,103,"[235.54346652 238.55708153 215.50898175 214.51925725 232.5683695
 251.63209994 175.50790053 225.60372198 263.58013088 177.53872384
 162.52623898 185.55600181  92.50866484 242.66369387 215.6113106
 153.53368452 232.65589072  43.57484447 117.52370261 123.52774589
  91.53077693 147.54610668  81.54913825 114.54132543 127.54239253
  56.57551119 111.54407101  68.56946689 166.57842582 131.5533889
 198.62015306 124.55714968 269.65503758 156.58363393 109.56289061
 108.56550204 140.57509134 190.63381181 203.65159089  68.60552965
 157.60485006 244.68305199 134.5897338  208.66755166  77.60566674
 226.71981725 147.60699055 175.63369414  67.61721684 185.64729373
 152.61620102 237.74540602 135.60381083 162.64283894 121.61979585
 115.62244778 107.62607511  95.62870132  96.63205147  93.63277116
  94.63455492 221.74654358 201.70487979 139.64146303 192.7016006
 207.71888582 174.69147197 199.71965823  97.6633111  149.67819145
 127.66674773 196.73066606 169.7003327  153.69821564 184.73129973
 125.68647666  82.69956575 107.70092535 137.710471   113.71047956
 197.77777232 182.76365916 224.81465801 123.71894412 135.72181506
 119.7281309  181.77702513  82.74568096  95.74011773  79.75269283
 204.81280732 126.75808172 180.81930237  80.79142816 201.84937223
  88.78605076 125.78850322 176.83050215 222.90761061 198.85766069
 128.79697205  95.79901893 143.81008214]",PNPMA_13.cas
824,0,[],POM01.cas
825,0,[],POM02.cas
826,22,"[56.53148684 55.53713312 67.54798866 67.58617656 57.60929581 68.63513007
 39.68162549 42.6865179  41.69603148 77.66659292 71.69897192 70.70465214
 79.69955428 58.73956478 72.77079382 79.7677698  29.82824575 69.78101212
 67.79104484 55.82435603 57.82923331 70.82079511]",PP100.cas
827,87,"[260.51743243 671.51281856 336.51634038 312.52389963 308.52725797
 631.53371654 352.54696332 340.55825877 260.67005345 630.56992045
 672.5727571  658.57538002 333.57540589 669.5762552   56.51308535
 351.57912396 676.580956   645.5871537  673.58996158 657.59578014
  85.50749631 341.6065772  335.60960756  98.51702098 674.61366009
  69.53787352 675.61916693  43.57880843  42.58407223  27.60868369
  66.56146361 319.63479344 285.63872827 317.64087643 336.64898814
 318.65006595 322.6508509   71.57581106 293.6541542  320.6544177
 291.65516338 321.66312877 112.57572186  42.63461954 323.67733271
 330.67934482 350.67965649  69.60814455  57.62001017  55.62396909
  73.61141895 211.69559412  68.63702874  95.61911853  71.64053942
 656.72636189  42.68858016  57.68276448 207.72715831  84.66249157
 302.75387565 305.75926967 304.76047056 100.66914013  74.68779421
 318.77064965 329.7728825   68.70350797  43.73549982  77.70033451
  91.6937394   42.76153397 209.79019889 128.70863985  71.726133
  58.7392846   72.74287524 260.94586154 100.74761533 167.77580999
  41.80407018  91.75433933  77.77104068 258.95938097 235.91445138
  41.84643941  99.79278279]",PP101.cas
828,3,[21.5005698  27.50985071 27.68779738],PPGSN1.cas
829,7,"[651.50491745 669.50698755 728.51913028 727.52476112  52.57515578
  68.64469178  70.67243056]",PPGSP1.cas
830,43,"[242.50890966 240.52332174 252.51249657 228.53137657 222.55414525
 494.5600695  178.51207656 189.52694058 167.50561259 520.58951406
 523.59642281 522.59849653 199.59068164 550.6238385   77.54407569
 166.57458846 181.59463033 103.56885702  79.58452092  95.57345548
 127.58760616  77.61470273 130.6041725   79.62270684 285.71006172
 121.61416816 104.61633174 103.63215376 116.63851427 300.77003589
 152.7110847   69.73422461 498.81008238  91.72012118 376.8221791
 401.83894113 446.84834837 109.76261851 103.77062432 389.87164667
 388.88966168 293.89330902 369.89651625]",PPO01.cas
831,6,"[1610.51791587 1612.52342588 1609.52866556 1716.55036389 1611.58362546
 1715.64450838]",PS405AG.cas
832,2,[251.94671171 240.93415357],PSSTD_1.cas
833,0,[],PSSTD_3.cas
834,9,"[655.5768032  593.58400743 651.61027699 654.61719094 652.62012558
 653.64287554 324.718008   327.76405721 326.7846928 ]",PSTEARP1.cas
835,17,"[ 258.52684856  293.50583931  321.51324914  913.56677241  405.57059028
  202.54493098  890.57313176  891.62505022  418.62894263  555.63132421
  281.64069067   41.61835529  384.67880513   58.63706782   42.68088299
 1187.84103031   57.83117349]",PTBPH001.cas
836,0,[],PTFE100.cas
837,0,[],PTFE111.cas
838,30,"[ 920.50678523  918.50735466  917.51136317  989.56022584  991.56789769
 1063.60383983 1061.60752185   45.5642072  1133.65614975 1135.65816403
 1134.68791583   55.62358153  250.7711786   342.70190092  324.70242138
 1207.70308173  320.70577382  322.70982625  241.80631576  239.80740877
  232.80730451 1277.77174458  248.77538505   55.71847262  243.80363698
  218.80810359  214.80941924  216.81149599   55.81075321   74.80620317]",PTMO002.cas
839,278,"[ 554.50694999  596.50827668  582.51418536  888.51421033  594.51641761
  518.52546503  520.52982194  516.53251937  887.53991848  889.5502038
  891.55151439  514.55290476  508.5531383   504.55892494  506.5601526
  466.56076653  890.56515476  502.56565407  468.57136681  492.57426465
  460.57527099  464.57576922  462.57597204  961.58352494  488.58395153
  456.58544275  424.59492348  428.59815702  426.60133957  470.60145578
  962.60273778  490.60350173   97.50952352  959.60961635 1031.61348512
  455.614582    457.61579593  459.6176298   453.6181039    89.52340545
  452.62382283  430.62725939  414.62913359  416.62966103  412.62996013
  418.63001445  410.63115635  422.6313296   450.63259906  411.63323703
  454.63460046  421.63744288 1033.63764591  442.63852709  409.63873222
  448.64097699   97.54880018  417.64616286 1034.64841071  407.6490241
  408.64904548  444.64971875  419.6499009   368.65074921  446.65128942
  440.65306565  420.6592779   438.66041272  392.661237    436.66269236
  351.66578297  380.66611472  405.66905295 1035.66972424  433.67015726
  403.67110731  394.67238271  376.67240761 1106.67287281  374.67329834
  378.67419372  364.67610577  372.67748009  401.67890188  439.68385646
  437.68870878  382.68874516  383.68894718  435.68956749  261.80370661
  406.69016158  367.6922745   365.69342344  362.69392274  259.79994182
  360.695606    326.69831649  340.6987745   319.69879454  322.70033182
  342.70087321 1105.70094549  369.7012021   324.70120262  320.70176694
  318.70353001  258.8057906   262.82341331  390.70806192  317.70990105
  260.81899242  350.71307602 1177.71604664  426.7162927   346.71682701
  384.71685517  344.72002144  343.72080158  316.72082804  250.80046102
  251.80399513  428.72210632  354.72353218  349.72578955  348.72767395
  328.72927546  347.73029203  358.73240864  363.73288098  356.73328316
  325.73383047  282.73493693  333.73923794  284.73936141  327.74179991
  313.7419948   329.74236286   97.64796373  311.74348181  297.74383805
  280.74396132  290.74410006  309.74452868  288.74490808  315.74502981
  345.7453927   331.74651088  287.74664455  286.74805163  337.74891938
  336.74984892  235.79710108  312.75169919  339.75194046  310.75239181
  241.81312026  299.75466142  330.75492565  335.7555377   338.75633017
  314.75904103  332.7592225   236.80800643   99.66426736  233.80138975
  272.76089877  296.76340366  239.8173851   242.82533223  307.76432735
  298.7648825   270.76492528  268.76565998  234.8106231   240.82398945
  265.7673047   237.82030851  267.77244084  292.7749231   269.77558926
  246.84717072  238.82918709  273.77702779  304.77775767  278.77843581
  302.77898209  300.77977443  271.77997922  248.7800719   266.78055152
  306.7818185   254.78220569  281.78526819  279.78770342  400.78913546
  402.79050673  277.79066192  253.79093512  275.7922232   225.8220593
  252.79931171  276.79935506  249.80160083  274.80279838  282.80426024
  210.80609933  301.80613043  221.82517064  222.82870356  291.81139287
  293.81351156  230.85131017  295.81595063  285.8175095   283.82076781
  264.82098909  243.82181724  209.80896526  226.85003879  223.82396426
  231.8625613   263.82454872  224.82503387  220.82789833  232.8683218
  324.83184921  244.83270789  247.83762353   99.74347749  257.94103901
  208.82384241  207.82221832  281.84602698 1321.84640817  219.85160027
  245.85276078  228.85519912  206.83125945  279.85678244  227.85802932
   97.76395126  280.86130863  211.86142035  312.86188763  213.8621347
  214.86256947  215.86303138  229.86379446  212.86389085  381.8665512
  310.86701525  296.86823697  216.8683294   292.86856364  210.8712593
  201.84356458  308.87359518  294.87466241  191.8361965   199.84355954
  205.85204576  204.85294903  218.87881635  182.82945047  202.85273601
  180.83167674  203.85825505  178.83316729  383.88923417  177.83540685
  176.83898806  198.86454719  217.89661251  197.86350018  175.83852464
  173.83694575   80.81616326  196.86659207]",PTMO008.cas
840,1,[104.7877988],PVCM01.cas
841,0,[],PVCM02.cas
842,6,"[859.52393066 117.55534722 129.57467201 133.63014787 284.80647392
  68.78625388]",PVDF01.cas
843,0,[],PVDF02.cas
844,0,[],PVDF03.cas
845,0,[],PVF01.cas
846,0,[],PVF02.cas
847,0,[],PVF03.cas
848,11,"[ 73.50889277 158.5618688   73.62236453  41.68361824 127.64981323
 132.66238737 130.66749228 133.68757608  83.73786662  71.76737094
  72.81931496]",PVIBE_10.cas
849,0,[],PVIBE_18.cas
850,0,[],PVOH-MF1.cas
851,38,"[242.52806827 389.51019919 206.50209493 336.5762353  622.57973764
 313.58543571 208.62306659 410.66111731 488.66819807 118.59345485
 101.5979277  568.70323219 147.63539349 381.72831717 102.63389482
 179.67580507 434.73973131  92.6480684  191.72663943  90.68617339
  99.69433817 281.79063786 126.71067689 491.82151551 135.72991265
 168.77221223  87.75594008 314.8508737  127.75500562 121.75970289
 120.76812531 529.86591349 250.95004688 246.94217529 194.83765977
 163.80917686  96.78912146 617.8879662 ]",PVOH-MF2.cas
852,2,[18.61366667 17.61697504],SIRUBNEG.cas
853,0,[],SIRUBPOS.cas
854,0,[],SLS001.cas
855,16,"[466.72173577 464.72234233 324.79176108 326.79428699 322.79480079
 320.79643899 318.80034348 264.81221763 238.86510279 236.86299923
 260.93388086 265.83035363 268.84604394 292.8461707  221.88373845
 223.88354708]",SLS002.cas
